id,stid,subid,model,rID,roi,T,NT,coverage
10,10_Big-TNT,10_Big-TNTs_15136,model_00,5,hc_rBody,0.022449595,-0.006247582,100
10,10_Big-TNT,10_Big-TNTs_15137,model_00,5,hc_rBody,0.013958078,-0.010588355,100
10,10_Big-TNT,10_Big-TNTs_15138,model_00,5,hc_rBody,-0.026905667,-0.000658289,100
10,10_Big-TNT,10_Big-TNTs_15139,model_00,5,hc_rBody,-0.000915889,-0.026873168,100
10,10_Big-TNT,10_Big-TNTs_15140,model_00,5,hc_rBody,-0.002186972,0.008633343,100
10,10_Big-TNT,10_Big-TNTs_15141,model_00,5,hc_rBody,0.008667336,-0.008195524,100
10,10_Big-TNT,10_Big-TNTs_15142,model_00,5,hc_rBody,-0.01469517,-0.027379292,100
10,10_Big-TNT,10_Big-TNTs_15143,model_00,5,hc_rBody,0.035421945,-0.009983343,100
10,10_Big-TNT,10_Big-TNTs_15144,model_00,5,hc_rBody,0.01794379,0.007807711,100
10,10_Big-TNT,10_Big-TNTs_15145,model_00,5,hc_rBody,0.028803979,-0.012362286,100
10,10_Big-TNT,10_Big-TNTs_15146,model_00,5,hc_rBody,-0.018056277,-0.029844629,100
10,10_Big-TNT,10_Big-TNTs_15147,model_00,5,hc_rBody,0.010421185,-0.001074807,100
10,10_Big-TNT,10_Big-TNTs_15148,model_00,5,hc_rBody,0.002327315,-0.043546455,100
10,10_Big-TNT,10_Big-TNTs_15149,model_00,5,hc_rBody,-0.008866944,-0.018942068,99.67506093
10,10_Big-TNT,10_Big-TNTs_15150,model_00,5,hc_rBody,-0.008818357,0.001559704,100
10,10_Big-TNT,10_Big-TNTs_15151,model_00,5,hc_rBody,-0.002751153,-0.003235676,100
10,10_Big-TNT,10_Big-TNTs_15152,model_00,5,hc_rBody,0.027334905,-0.019660736,100
10,10_Big-TNT,10_Big-TNTs_15153,model_00,5,hc_rBody,0.045696935,-0.001907268,100
10,10_Big-TNT,10_Big-TNTs_15001,model_00,6,hc_rTail,0.005634885,-0.006421492,100
10,10_Big-TNT,10_Big-TNTs_15002,model_00,6,hc_rTail,0.03874569,0.013620979,100
10,10_Big-TNT,10_Big-TNTs_15003,model_00,6,hc_rTail,-0.008880553,-0.016297768,100
10,10_Big-TNT,10_Big-TNTs_15005,model_00,6,hc_rTail,0.023074481,-0.003857744,100
10,10_Big-TNT,10_Big-TNTs_15006,model_00,6,hc_rTail,0.045648351,0.010002029,100
10,10_Big-TNT,10_Big-TNTs_15007,model_00,6,hc_rTail,0.020589201,0.01196077,100
10,10_Big-TNT,10_Big-TNTs_15008,model_00,6,hc_rTail,0.003463861,-0.000629725,100
10,10_Big-TNT,10_Big-TNTs_15009,model_00,6,hc_rTail,0.013724541,0.008346044,100
10,10_Big-TNT,10_Big-TNTs_15010,model_00,6,hc_rTail,0.015228306,0.006608235,100
10,10_Big-TNT,10_Big-TNTs_15011,model_00,6,hc_rTail,-0.009153424,-0.006033961,100
10,10_Big-TNT,10_Big-TNTs_15012,model_00,6,hc_rTail,0.002626487,-0.003878569,100
10,10_Big-TNT,10_Big-TNTs_15013,model_00,6,hc_rTail,0.013365957,0.021636734,100
10,10_Big-TNT,10_Big-TNTs_15014,model_00,6,hc_rTail,-0.011950261,-0.005848256,100
10,10_Big-TNT,10_Big-TNTs_15015,model_00,6,hc_rTail,-0.005060953,0.011542078,100
10,10_Big-TNT,10_Big-TNTs_15016,model_00,6,hc_rTail,-0.010065163,0.026372583,100
10,10_Big-TNT,10_Big-TNTs_15017,model_00,6,hc_rTail,0.009236711,0.023513348,100
10,10_Big-TNT,10_Big-TNTs_15018,model_00,6,hc_rTail,0.000755087,-0.012125545,100
10,10_Big-TNT,10_Big-TNTs_15019,model_00,6,hc_rTail,-0.023979155,0.004335506,100
10,10_Big-TNT,10_Big-TNTs_15020,model_00,6,hc_rTail,-0.01433192,-0.050348914,100
10,10_Big-TNT,10_Big-TNTs_15021,model_00,6,hc_rTail,-0.004279166,-0.006420984,100
10,10_Big-TNT,10_Big-TNTs_15022,model_00,6,hc_rTail,0.001241439,-0.008168713,100
10,10_Big-TNT,10_Big-TNTs_15023,model_00,6,hc_rTail,-0.037712696,-0.024365893,100
10,10_Big-TNT,10_Big-TNTs_15024,model_00,6,hc_rTail,-0.001735666,-0.001219072,100
10,10_Big-TNT,10_Big-TNTs_15025,model_00,6,hc_rTail,-0.022402894,-0.045497334,100
10,10_Big-TNT,10_Big-TNTs_15026,model_00,6,hc_rTail,0.049505146,0.031858792,100
10,10_Big-TNT,10_Big-TNTs_15027,model_00,6,hc_rTail,0.005433173,0.00173264,100
10,10_Big-TNT,10_Big-TNTs_15028,model_00,6,hc_rTail,0.008750654,0.004735127,100
10,10_Big-TNT,10_Big-TNTs_15030,model_00,6,hc_rTail,0.024792137,0.01754415,100
10,10_Big-TNT,10_Big-TNTs_15034,model_00,6,hc_rTail,-0.016338953,-0.039282864,100
10,10_Big-TNT,10_Big-TNTs_15036,model_00,6,hc_rTail,-0.010824301,-0.002388537,100
10,10_Big-TNT,10_Big-TNTs_15037,model_00,6,hc_rTail,0.027504874,0.017838089,100
10,10_Big-TNT,10_Big-TNTs_15038,model_00,6,hc_rTail,0.027422049,0.024388785,100
10,10_Big-TNT,10_Big-TNTs_15039,model_00,6,hc_rTail,0.013170771,-0.011922931,100
10,10_Big-TNT,10_Big-TNTs_15040,model_00,6,hc_rTail,-0.013295763,-0.020504609,100
10,10_Big-TNT,10_Big-TNTs_15041,model_00,6,hc_rTail,0.008554023,0.014768505,100
10,10_Big-TNT,10_Big-TNTs_15042,model_00,6,hc_rTail,-0.010275073,-0.016443826,100
10,10_Big-TNT,10_Big-TNTs_15043,model_00,6,hc_rTail,0.004102427,0.011097148,100
10,10_Big-TNT,10_Big-TNTs_15044,model_00,6,hc_rTail,-0.006689016,-0.012571069,100
10,10_Big-TNT,10_Big-TNTs_15045,model_00,6,hc_rTail,0.010370181,-0.004563677,100
10,10_Big-TNT,10_Big-TNTs_15046,model_00,6,hc_rTail,0.019334808,0.013515019,100
10,10_Big-TNT,10_Big-TNTs_15047,model_00,6,hc_rTail,0.012510245,0.021131701,100
10,10_Big-TNT,10_Big-TNTs_15048,model_00,6,hc_rTail,0.01618535,-0.017497509,100
10,10_Big-TNT,10_Big-TNTs_15049,model_00,6,hc_rTail,0.019553014,0.007553586,100
10,10_Big-TNT,10_Big-TNTs_15051,model_00,6,hc_rTail,-0.013531313,-0.028977657,100
10,10_Big-TNT,10_Big-TNTs_15052,model_00,6,hc_rTail,-0.014466897,-0.035671852,100
10,10_Big-TNT,10_Big-TNTs_15053,model_00,6,hc_rTail,-0.002200783,0.000317442,100
10,10_Big-TNT,10_Big-TNTs_15054,model_00,6,hc_rTail,-0.001126828,-0.023227244,100
10,10_Big-TNT,10_Big-TNTs_15055,model_00,6,hc_rTail,0.009214541,0.021210646,100
10,10_Big-TNT,10_Big-TNTs_15056,model_00,6,hc_rTail,-0.009122964,-0.02132028,100
10,10_Big-TNT,10_Big-TNTs_15057,model_00,6,hc_rTail,-0.032645399,-0.031934165,100
10,10_Big-TNT,10_Big-TNTs_15058,model_00,6,hc_rTail,-0.046618664,-0.021520164,100
10,10_Big-TNT,10_Big-TNTs_15059,model_00,6,hc_rTail,0.001314256,-4.60E-05,100
10,10_Big-TNT,10_Big-TNTs_15061,model_00,6,hc_rTail,0.003937172,0.011557453,100
10,10_Big-TNT,10_Big-TNTs_15063,model_00,6,hc_rTail,-0.007280465,-0.044252605,100
10,10_Big-TNT,10_Big-TNTs_15064,model_00,6,hc_rTail,0.023992904,-0.007789243,100
10,10_Big-TNT,10_Big-TNTs_15065,model_00,6,hc_rTail,0.008030219,0.018048166,100
10,10_Big-TNT,10_Big-TNTs_15066,model_00,6,hc_rTail,-0.007228493,-0.028907699,100
10,10_Big-TNT,10_Big-TNTs_15067,model_00,6,hc_rTail,-0.004734337,-0.00300509,100
10,10_Big-TNT,10_Big-TNTs_15068,model_00,6,hc_rTail,0.000845787,0.035352147,100
10,10_Big-TNT,10_Big-TNTs_15069,model_00,6,hc_rTail,-0.021091128,-0.021541248,100
10,10_Big-TNT,10_Big-TNTs_15070,model_00,6,hc_rTail,0.030420397,0.012118729,100
10,10_Big-TNT,10_Big-TNTs_15071,model_00,6,hc_rTail,0.022738417,-0.008878177,100
10,10_Big-TNT,10_Big-TNTs_15072,model_00,6,hc_rTail,0.022578653,0.011747585,100
10,10_Big-TNT,10_Big-TNTs_15073,model_00,6,hc_rTail,0.021297356,0.006763223,100
10,10_Big-TNT,10_Big-TNTs_15074,model_00,6,hc_rTail,-0.015855969,-0.008171645,100
10,10_Big-TNT,10_Big-TNTs_15075,model_00,6,hc_rTail,0.002956235,-0.033277814,100
10,10_Big-TNT,10_Big-TNTs_15076,model_00,6,hc_rTail,0.005538154,-0.008694364,100
10,10_Big-TNT,10_Big-TNTs_15077,model_00,6,hc_rTail,-0.022412972,-0.006878659,100
10,10_Big-TNT,10_Big-TNTs_15078,model_00,6,hc_rTail,0.014886164,0.005559477,100
10,10_Big-TNT,10_Big-TNTs_15079,model_00,6,hc_rTail,-0.023753988,-0.012404398,100
10,10_Big-TNT,10_Big-TNTs_15080,model_00,6,hc_rTail,-0.004549497,-0.009262408,100
10,10_Big-TNT,10_Big-TNTs_15082,model_00,6,hc_rTail,0.006491871,0.00375841,100
10,10_Big-TNT,10_Big-TNTs_15083,model_00,6,hc_rTail,-0.018050027,-0.015996864,100
10,10_Big-TNT,10_Big-TNTs_15084,model_00,6,hc_rTail,-0.022076753,-0.018302646,100
10,10_Big-TNT,10_Big-TNTs_15085,model_00,6,hc_rTail,0.019886578,0.0268497,100
10,10_Big-TNT,10_Big-TNTs_15087,model_00,6,hc_rTail,-0.003951667,0.00987573,100
10,10_Big-TNT,10_Big-TNTs_15088,model_00,6,hc_rTail,-0.01121952,0.017282855,100
10,10_Big-TNT,10_Big-TNTs_15089,model_00,6,hc_rTail,0.015027131,0.01980412,100
10,10_Big-TNT,10_Big-TNTs_15090,model_00,6,hc_rTail,0.021418797,0.014863609,100
10,10_Big-TNT,10_Big-TNTs_15091,model_00,6,hc_rTail,0.006143545,0.009302377,100
10,10_Big-TNT,10_Big-TNTs_15092,model_00,6,hc_rTail,0.009124318,0.006733387,100
10,10_Big-TNT,10_Big-TNTs_15093,model_00,6,hc_rTail,-0.022841941,0.001526598,100
10,10_Big-TNT,10_Big-TNTs_15094,model_00,6,hc_rTail,-0.00059494,-0.002408987,100
10,10_Big-TNT,10_Big-TNTs_15095,model_00,6,hc_rTail,0.03750597,0.007248118,100
10,10_Big-TNT,10_Big-TNTs_15096,model_00,6,hc_rTail,0.006507493,-0.005055038,100
10,10_Big-TNT,10_Big-TNTs_15097,model_00,6,hc_rTail,-0.025179456,-0.048465506,100
10,10_Big-TNT,10_Big-TNTs_15098,model_00,6,hc_rTail,-0.005175923,-0.007062576,100
10,10_Big-TNT,10_Big-TNTs_15099,model_00,6,hc_rTail,-0.01657488,-0.020389021,100
10,10_Big-TNT,10_Big-TNTs_15100,model_00,6,hc_rTail,-0.025193363,-0.001554635,100
10,10_Big-TNT,10_Big-TNTs_15101,model_00,6,hc_rTail,-0.015712029,-0.030940663,100
10,10_Big-TNT,10_Big-TNTs_15102,model_00,6,hc_rTail,0.001870511,-0.011501661,100
10,10_Big-TNT,10_Big-TNTs_15103,model_00,6,hc_rTail,0.026454735,0.035990582,100
10,10_Big-TNT,10_Big-TNTs_15104,model_00,6,hc_rTail,0.022832462,0.01754001,100
10,10_Big-TNT,10_Big-TNTs_15105,model_00,6,hc_rTail,0.026052656,0.027171827,100
10,10_Big-TNT,10_Big-TNTs_15110,model_00,6,hc_rTail,-0.016141584,-0.021017104,100
10,10_Big-TNT,10_Big-TNTs_15111,model_00,6,hc_rTail,-0.005389152,-0.002147464,100
10,10_Big-TNT,10_Big-TNTs_15112,model_00,6,hc_rTail,-0.019786012,-0.023268625,100
10,10_Big-TNT,10_Big-TNTs_15113,model_00,6,hc_rTail,0.016908433,0.028325183,100
10,10_Big-TNT,10_Big-TNTs_15114,model_00,6,hc_rTail,-0.033382551,-0.032594593,100
10,10_Big-TNT,10_Big-TNTs_15115,model_00,6,hc_rTail,0.001342746,-0.00946436,100
10,10_Big-TNT,10_Big-TNTs_15116,model_00,6,hc_rTail,-0.023099953,-0.04596547,100
10,10_Big-TNT,10_Big-TNTs_15117,model_00,6,hc_rTail,-0.006867963,-0.03553312,100
10,10_Big-TNT,10_Big-TNTs_15118,model_00,6,hc_rTail,-0.004303135,0.016851908,100
10,10_Big-TNT,10_Big-TNTs_15120,model_00,6,hc_rTail,0.039073415,0.007935553,100
10,10_Big-TNT,10_Big-TNTs_15121,model_00,6,hc_rTail,-0.004779631,-0.010303722,100
10,10_Big-TNT,10_Big-TNTs_15122,model_00,6,hc_rTail,0.022728566,-0.007403124,100
10,10_Big-TNT,10_Big-TNTs_15123,model_00,6,hc_rTail,0.074408857,0.042864345,100
10,10_Big-TNT,10_Big-TNTs_15124,model_00,6,hc_rTail,-0.004021945,-0.001328534,100
10,10_Big-TNT,10_Big-TNTs_15125,model_00,6,hc_rTail,0.028283675,0.023366411,100
10,10_Big-TNT,10_Big-TNTs_15126,model_00,6,hc_rTail,-0.008186293,0.014046263,100
10,10_Big-TNT,10_Big-TNTs_15127,model_00,6,hc_rTail,-0.009499092,-0.021560045,100
10,10_Big-TNT,10_Big-TNTs_15128,model_00,6,hc_rTail,-0.007116617,-0.003322496,100
10,10_Big-TNT,10_Big-TNTs_15129,model_00,6,hc_rTail,0.000399386,-0.012420832,100
10,10_Big-TNT,10_Big-TNTs_15130,model_00,6,hc_rTail,0.008726934,0.002700533,100
10,10_Big-TNT,10_Big-TNTs_15131,model_00,6,hc_rTail,0.006255439,-0.019135346,100
10,10_Big-TNT,10_Big-TNTs_15132,model_00,6,hc_rTail,-0.009534187,0.001325051,100
10,10_Big-TNT,10_Big-TNTs_15133,model_00,6,hc_rTail,0.010221732,-0.010407155,100
10,10_Big-TNT,10_Big-TNTs_15134,model_00,6,hc_rTail,-0.030274857,-0.027369795,100
10,10_Big-TNT,10_Big-TNTs_15135,model_00,6,hc_rTail,0.019715656,0.007193885,100
10,10_Big-TNT,10_Big-TNTs_15136,model_00,6,hc_rTail,0.015922578,0.015382703,100
10,10_Big-TNT,10_Big-TNTs_15137,model_00,6,hc_rTail,-0.015327777,0.015509217,100
10,10_Big-TNT,10_Big-TNTs_15138,model_00,6,hc_rTail,-0.006374421,0.010102869,100
10,10_Big-TNT,10_Big-TNTs_15139,model_00,6,hc_rTail,0.00769288,-0.00180724,100
10,10_Big-TNT,10_Big-TNTs_15140,model_00,6,hc_rTail,0.029935773,0.02258744,100
10,10_Big-TNT,10_Big-TNTs_15141,model_00,6,hc_rTail,-0.00031956,-0.022379842,100
10,10_Big-TNT,10_Big-TNTs_15142,model_00,6,hc_rTail,-0.016664666,-0.010555812,100
10,10_Big-TNT,10_Big-TNTs_15143,model_00,6,hc_rTail,0.034836415,-0.026711049,100
10,10_Big-TNT,10_Big-TNTs_15144,model_00,6,hc_rTail,0.001536307,0.016373128,100
10,10_Big-TNT,10_Big-TNTs_15145,model_00,6,hc_rTail,-0.014422919,-0.017910389,100
10,10_Big-TNT,10_Big-TNTs_15146,model_00,6,hc_rTail,0.002467021,0.005202428,100
10,10_Big-TNT,10_Big-TNTs_15147,model_00,6,hc_rTail,0.015831894,0.009788653,100
10,10_Big-TNT,10_Big-TNTs_15148,model_00,6,hc_rTail,-0.009124293,-0.034278886,100
10,10_Big-TNT,10_Big-TNTs_15149,model_00,6,hc_rTail,0.000134285,-0.006244671,100
10,10_Big-TNT,10_Big-TNTs_15150,model_00,6,hc_rTail,-0.000877209,0.015435717,100
10,10_Big-TNT,10_Big-TNTs_15151,model_00,6,hc_rTail,0.026859418,0.023656321,100
10,10_Big-TNT,10_Big-TNTs_15152,model_00,6,hc_rTail,0.015351978,-0.029094101,100
10,10_Big-TNT,10_Big-TNTs_15153,model_00,6,hc_rTail,0.033853546,0.02742416,100
10,10_Big-TNT,10_Big-TNTs_15001,model_00,7,hc_lHead,0.040605082,0.034640433,87.6611418
10,10_Big-TNT,10_Big-TNTs_15002,model_00,7,hc_lHead,-0.003971047,-0.022453452,97.41527858
10,10_Big-TNT,10_Big-TNTs_15003,model_00,7,hc_lHead,0.003872098,-0.051174869,100
10,10_Big-TNT,10_Big-TNTs_15005,model_00,7,hc_lHead,0.034438569,-0.063524129,84.81095176
10,10_Big-TNT,10_Big-TNTs_15006,model_00,7,hc_lHead,0.039033219,0.026745207,99.7329773
10,10_Big-TNT,10_Big-TNTs_15007,model_00,7,hc_lHead,0.018092489,0.012303424,96.98692439
10,10_Big-TNT,10_Big-TNTs_15008,model_00,7,hc_lHead,0.008886467,0.034811256,95.60693642
10,10_Big-TNT,10_Big-TNTs_15009,model_00,7,hc_lHead,-0.07838444,-0.054412972,77.93840352
10,10_Big-TNT,10_Big-TNTs_15010,model_00,7,hc_lHead,0.025422626,0.043897945,78.4606548
10,10_Big-TNT,10_Big-TNTs_15011,model_00,7,hc_lHead,0.033832107,0.010740805,90.92225978
10,10_Big-TNT,10_Big-TNTs_15012,model_00,7,hc_lHead,-0.011178763,-0.026417132,100
10,10_Big-TNT,10_Big-TNTs_15013,model_00,7,hc_lHead,-0.009657081,-0.026934991,96.38795987
10,10_Big-TNT,10_Big-TNTs_15014,model_00,7,hc_lHead,0.005248523,-0.022744961,98.04814574
10,10_Big-TNT,10_Big-TNTs_15015,model_00,7,hc_lHead,0.027363779,0.065016839,91.88584219
10,10_Big-TNT,10_Big-TNTs_15016,model_00,7,hc_lHead,-0.061880112,-0.033979737,99.52279958
10,10_Big-TNT,10_Big-TNTs_15017,model_00,7,hc_lHead,-0.041607561,-0.030927626,100
10,10_Big-TNT,10_Big-TNTs_15018,model_00,7,hc_lHead,-0.015183501,-0.00568457,98.86022795
10,10_Big-TNT,10_Big-TNTs_15019,model_00,7,hc_lHead,0.013968079,-0.039306445,87.21573448
10,10_Big-TNT,10_Big-TNTs_15020,model_00,7,hc_lHead,0.053085399,0.011938402,99.72113776
10,10_Big-TNT,10_Big-TNTs_15021,model_00,7,hc_lHead,-0.009996544,-0.005870051,95.02325581
10,10_Big-TNT,10_Big-TNTs_15022,model_00,7,hc_lHead,0.01277925,-0.001892395,79.98924153
10,10_Big-TNT,10_Big-TNTs_15023,model_00,7,hc_lHead,-0.015078833,0.00421166,96.49784483
10,10_Big-TNT,10_Big-TNTs_15024,model_00,7,hc_lHead,0.003681205,-0.028192217,100
10,10_Big-TNT,10_Big-TNTs_15025,model_00,7,hc_lHead,0.007441322,-0.010213445,97.06513958
10,10_Big-TNT,10_Big-TNTs_15026,model_00,7,hc_lHead,-0.013772457,-0.040382574,100
10,10_Big-TNT,10_Big-TNTs_15027,model_00,7,hc_lHead,-0.001041334,-0.010250611,82.84313725
10,10_Big-TNT,10_Big-TNTs_15028,model_00,7,hc_lHead,0.01131398,-0.005581895,93.25301205
10,10_Big-TNT,10_Big-TNTs_15030,model_00,7,hc_lHead,0.003226602,-0.011035032,70.54108216
10,10_Big-TNT,10_Big-TNTs_15034,model_00,7,hc_lHead,-0.014415297,0.021764133,68.15013405
10,10_Big-TNT,10_Big-TNTs_15036,model_00,7,hc_lHead,-0.017560077,0.011182448,98.34938102
10,10_Big-TNT,10_Big-TNTs_15037,model_00,7,hc_lHead,0.023998028,0.008814751,63.90270868
10,10_Big-TNT,10_Big-TNTs_15038,model_00,7,hc_lHead,0.029979313,0.05005984,89.53185956
10,10_Big-TNT,10_Big-TNTs_15039,model_00,7,hc_lHead,0.030772379,-0.035255792,73.50230415
10,10_Big-TNT,10_Big-TNTs_15040,model_00,7,hc_lHead,-0.001727184,0.01075532,99.84996249
10,10_Big-TNT,10_Big-TNTs_15041,model_00,7,hc_lHead,0.036528667,-0.00916284,51.85542169
10,10_Big-TNT,10_Big-TNTs_15042,model_00,7,hc_lHead,0.025186423,0.030329038,96.42857143
10,10_Big-TNT,10_Big-TNTs_15043,model_00,7,hc_lHead,-0.014486387,0.005969177,100
10,10_Big-TNT,10_Big-TNTs_15044,model_00,7,hc_lHead,-0.035722119,-0.028258631,96.71592775
10,10_Big-TNT,10_Big-TNTs_15045,model_00,7,hc_lHead,0.014153133,0.017014547,92.10933471
10,10_Big-TNT,10_Big-TNTs_15046,model_00,7,hc_lHead,0.052636022,0.048417694,95.61217268
10,10_Big-TNT,10_Big-TNTs_15047,model_00,7,hc_lHead,-0.026176656,0.019144573,98.99103139
10,10_Big-TNT,10_Big-TNTs_15048,model_00,7,hc_lHead,-0.003984737,-0.039365875,80.88642659
10,10_Big-TNT,10_Big-TNTs_15049,model_00,7,hc_lHead,0.018838664,0.014573414,89.87951807
10,10_Big-TNT,10_Big-TNTs_15051,model_00,7,hc_lHead,0.0018669,-0.027809505,100
10,10_Big-TNT,10_Big-TNTs_15052,model_00,7,hc_lHead,-0.022512003,0.001354974,91.22572003
10,10_Big-TNT,10_Big-TNTs_15053,model_00,7,hc_lHead,-0.027329353,-0.004778973,88.55291577
10,10_Big-TNT,10_Big-TNTs_15054,model_00,7,hc_lHead,0.015556957,-0.068430419,100
10,10_Big-TNT,10_Big-TNTs_15055,model_00,7,hc_lHead,-0.006030143,-0.018641771,98.7091222
10,10_Big-TNT,10_Big-TNTs_15056,model_00,7,hc_lHead,-0.018224384,-0.019571668,99.68627451
10,10_Big-TNT,10_Big-TNTs_15057,model_00,7,hc_lHead,-0.005429285,-0.008358435,92.003367
10,10_Big-TNT,10_Big-TNTs_15058,model_00,7,hc_lHead,-0.069417071,-0.041586071,70.41116006
10,10_Big-TNT,10_Big-TNTs_15059,model_00,7,hc_lHead,-0.023308952,-0.010442436,94.11352488
10,10_Big-TNT,10_Big-TNTs_15061,model_00,7,hc_lHead,0.027287645,0.024740978,79.82689747
10,10_Big-TNT,10_Big-TNTs_15063,model_00,7,hc_lHead,0.010787184,-0.05658172,95.34383954
10,10_Big-TNT,10_Big-TNTs_15064,model_00,7,hc_lHead,0.035273715,0.003620361,95.33826038
10,10_Big-TNT,10_Big-TNTs_15065,model_00,7,hc_lHead,-0.010382597,0.00856917,97.94903667
10,10_Big-TNT,10_Big-TNTs_15066,model_00,7,hc_lHead,-0.060695643,-0.067908519,80.16776513
10,10_Big-TNT,10_Big-TNTs_15067,model_00,7,hc_lHead,-0.013686929,0.00382051,96.47887324
10,10_Big-TNT,10_Big-TNTs_15068,model_00,7,hc_lHead,0.004511765,0.047819263,90.03717472
10,10_Big-TNT,10_Big-TNTs_15069,model_00,7,hc_lHead,0.019506255,0.007397587,96.29355078
10,10_Big-TNT,10_Big-TNTs_15070,model_00,7,hc_lHead,0.031302967,0.022759767,93.41749324
10,10_Big-TNT,10_Big-TNTs_15071,model_00,7,hc_lHead,-0.030802526,-0.075669121,64.43514644
10,10_Big-TNT,10_Big-TNTs_15072,model_00,7,hc_lHead,0.002359892,-0.020328849,84.06139315
10,10_Big-TNT,10_Big-TNTs_15073,model_00,7,hc_lHead,0.006697945,0.016280283,75.57195572
10,10_Big-TNT,10_Big-TNTs_15074,model_00,7,hc_lHead,-0.02385444,-0.011104596,99.45226917
10,10_Big-TNT,10_Big-TNTs_15075,model_00,7,hc_lHead,-0.004309983,-0.003821522,98.96296296
10,10_Big-TNT,10_Big-TNTs_15076,model_00,7,hc_lHead,-0.034808732,-0.019351927,100
10,10_Big-TNT,10_Big-TNTs_15077,model_00,7,hc_lHead,0.00350146,0.006251558,99.91341991
10,10_Big-TNT,10_Big-TNTs_15078,model_00,7,hc_lHead,0.038022686,-0.023311571,70.74303406
10,10_Big-TNT,10_Big-TNTs_15079,model_00,7,hc_lHead,-0.040745741,-0.059734039,97.9825518
10,10_Big-TNT,10_Big-TNTs_15080,model_00,7,hc_lHead,-0.007079994,0.02498338,98.26589595
10,10_Big-TNT,10_Big-TNTs_15082,model_00,7,hc_lHead,-0.0167526,-0.034227448,98.85159011
10,10_Big-TNT,10_Big-TNTs_15083,model_00,7,hc_lHead,-0.000992592,0.012745596,88.59984698
10,10_Big-TNT,10_Big-TNTs_15084,model_00,7,hc_lHead,-0.068916402,-0.049465034,100
10,10_Big-TNT,10_Big-TNTs_15085,model_00,7,hc_lHead,-0.061645236,-0.048175128,96.6319166
10,10_Big-TNT,10_Big-TNTs_15087,model_00,7,hc_lHead,-0.047867376,-0.019310887,97.19008264
10,10_Big-TNT,10_Big-TNTs_15088,model_00,7,hc_lHead,-0.031328718,0.038986127,99.33949802
10,10_Big-TNT,10_Big-TNTs_15089,model_00,7,hc_lHead,-0.050248694,0.000538284,61.78041543
10,10_Big-TNT,10_Big-TNTs_15090,model_00,7,hc_lHead,0.009172069,0.028042208,99.27234927
10,10_Big-TNT,10_Big-TNTs_15091,model_00,7,hc_lHead,-0.006328324,0.039025653,100
10,10_Big-TNT,10_Big-TNTs_15092,model_00,7,hc_lHead,-0.029137653,-0.027610271,74.61010605
10,10_Big-TNT,10_Big-TNTs_15093,model_00,7,hc_lHead,-0.043960004,0.012620618,99.61464355
10,10_Big-TNT,10_Big-TNTs_15094,model_00,7,hc_lHead,-0.042238916,-0.057645643,81.31728942
10,10_Big-TNT,10_Big-TNTs_15095,model_00,7,hc_lHead,0.083144116,-0.042536709,93.90756303
10,10_Big-TNT,10_Big-TNTs_15096,model_00,7,hc_lHead,0.003584943,-0.007753663,89.75131876
10,10_Big-TNT,10_Big-TNTs_15097,model_00,7,hc_lHead,0.028870938,-0.035232735,90.49180328
10,10_Big-TNT,10_Big-TNTs_15098,model_00,7,hc_lHead,-0.023351568,-0.002938868,88.01444043
10,10_Big-TNT,10_Big-TNTs_15099,model_00,7,hc_lHead,0.002176911,-0.027916483,80.56680162
10,10_Big-TNT,10_Big-TNTs_15100,model_00,7,hc_lHead,-0.041972737,-0.043862237,99.30915371
10,10_Big-TNT,10_Big-TNTs_15101,model_00,7,hc_lHead,-0.0896318,-0.05018442,79.82283465
10,10_Big-TNT,10_Big-TNTs_15102,model_00,7,hc_lHead,0.031039617,-0.012368466,98.2358403
10,10_Big-TNT,10_Big-TNTs_15103,model_00,7,hc_lHead,0.010054968,0.047377789,97.2551466
10,10_Big-TNT,10_Big-TNTs_15104,model_00,7,hc_lHead,-0.051907858,0.010680631,97.52116082
10,10_Big-TNT,10_Big-TNTs_15105,model_00,7,hc_lHead,0.02435861,0.022591333,66.62234043
10,10_Big-TNT,10_Big-TNTs_15110,model_00,7,hc_lHead,-0.045774147,-0.026121622,91.60839161
10,10_Big-TNT,10_Big-TNTs_15111,model_00,7,hc_lHead,0.011444598,0.004702638,90.96142775
10,10_Big-TNT,10_Big-TNTs_15112,model_00,7,hc_lHead,0.038921948,0.026433077,99.15789474
10,10_Big-TNT,10_Big-TNTs_15113,model_00,7,hc_lHead,0.01475448,-0.033294821,93.11764706
10,10_Big-TNT,10_Big-TNTs_15114,model_00,7,hc_lHead,0.017180917,0.005157471,98.65319865
10,10_Big-TNT,10_Big-TNTs_15115,model_00,7,hc_lHead,0.014117856,0.030480228,97.98957558
10,10_Big-TNT,10_Big-TNTs_15116,model_00,7,hc_lHead,-0.030814113,-0.05406893,54.74722565
10,10_Big-TNT,10_Big-TNTs_15117,model_00,7,hc_lHead,-0.007493191,-0.030700847,99.65421853
10,10_Big-TNT,10_Big-TNTs_15118,model_00,7,hc_lHead,-0.059200181,-0.041171427,91.83800623
10,10_Big-TNT,10_Big-TNTs_15120,model_00,7,hc_lHead,0.05099833,-0.000521387,79.1500664
10,10_Big-TNT,10_Big-TNTs_15121,model_00,7,hc_lHead,0.028667153,0.003330916,95.92592593
10,10_Big-TNT,10_Big-TNTs_15122,model_00,7,hc_lHead,0.051662483,-0.015076403,91.67249825
